id,Date,Consumption,Wind,Solar,Wind+Solar
2237,2/16/2012,1504.119,130.247,38.176,168.423
2238,2/17/2012,1438.857,196.515,17.328,213.843
2239,2/18/2012,1236.069,237.889,26.248,264.137
2240,2/19/2012,1107.431,272.655,30.382,303.037
2241,2/20/2012,1401.873,160.315,53.794,214.109
2242,2/21/2012,1434.533,281.909,57.984,339.893
2243,2/22/2012,1453.507,287.635,74.904,362.539
2244,2/23/2012,1427.402,353.51,18.927,372.437
2245,2/24/2012,1373.8,382.777,29.281,412.058
2246,2/25/2012,1133.184,302.102,42.667,344.769
2247,2/26/2012,1086.743,95.234,37.214,132.448
2248,2/27/2012,1436.095,86.956,43.099,130.055
2249,2/28/2012,1408.211,231.923,16.19,248.113
2250,2/29/2012,1434.062,77.024,30.36,107.384
2251,3/1/2012,1411.553,62.293,40.042,102.335
2252,3/2/2012,1402.006,39.972,38.665,78.637
2253,3/3/2012,1186.275,107.629,55.38,163.009
2254,3/4/2012,1072.078,80.685,32.054,112.739
2255,3/5/2012,1388.816,154.206,32.907,187.113
2256,3/6/2012,1433.166,61.69,83.002,144.692
2257,3/7/2012,1455.451,157.059,75.157,232.216
2258,3/8/2012,1412.181,150.182,44.725,194.907
2259,3/9/2012,1399.515,126.102,92.597,218.699
2260,3/10/2012,1153.172,216.614,59.995,276.609
2261,3/11/2012,1042.487,200.788,22.692,223.48
2262,3/12/2012,1347.463,194.245,37.298,231.543
2263,3/13/2012,1391.174,119.98,31.899,151.879
2264,3/14/2012,1403.836,65.823,56.3,122.123
2265,3/15/2012,1411.75,24.083,100.78,124.863
2266,3/16/2012,1365.107,74.494,111.971,186.465
2267,3/17/2012,1156.49,74.31,95.086,169.396
2268,3/18/2012,1062.459,162.956,58.994,221.95
2269,3/19/2012,1323.263,159.868,75.965,235.833
2270,3/20/2012,1377.97,145.134,109.882,255.016
2271,3/21/2012,1382.409,53.161,106.847,160.008
2272,3/22/2012,1390.429,40.73,116.147,156.877
2273,3/23/2012,1359.065,20.328,114.221,134.549
2274,3/24/2012,1150.784,25.567,106.528,132.095
2275,3/25/2012,1026.274,51.936,122.306,174.242
2276,3/26/2012,1330.815,31.232,123.155,154.387
2277,3/27/2012,1337.854,105.519,117.978,223.497
2278,3/28/2012,1310.033,204.92,124.795,329.715
2279,3/29/2012,1290.457,375.829,66.031,441.86
2280,3/30/2012,1277.08,374.948,35.938,410.886
2281,3/31/2012,1085.784,366.241,57.56,423.801
2282,4/1/2012,1115.065,249.075,123.877,372.952
2283,4/2/2012,1370.145,146.464,98.851,245.315
2284,4/3/2012,1340.124,58.51,98.814,157.324
2285,4/4/2012,1391.355,113.717,62.194,175.911
2286,4/5/2012,1356.529,46.721,41.681,88.402
2287,4/6/2012,1095.619,75.98,50.362,126.342
2288,4/7/2012,1048.47,189.306,56.917,246.223
2289,4/8/2012,927.223,59.544,93.379,152.923
2290,4/9/2012,1030.772,208.754,57.225,265.979
2291,4/10/2012,1349.738,198.653,87.841,286.494
2292,4/11/2012,1398.856,51.131,54.584,105.715
2293,4/12/2012,1288.302,20.678,86.319,106.997
2294,4/13/2012,1292.923,26.534,87.459,113.993
2295,4/14/2012,1222.985,36.079,88.042,124.121
2296,4/15/2012,1166.63,149.303,54.789,204.092
2297,4/16/2012,1419.061,164.217,70.576,234.793
2298,4/17/2012,1414.206,121.871,123.51,245.381
2299,4/18/2012,1440.052,124.69,87.082,211.772
2300,4/19/2012,1418.122,92.252,112.086,204.338
2301,4/20/2012,1393.302,42.379,91.006,133.385
2302,4/21/2012,1214.49,92.366,99.61,191.976
2303,4/22/2012,1063.047,89.137,87.018,176.155
2304,4/23/2012,1310.91,93.296,106.431,199.727
2305,4/24/2012,1320.723,74.549,67.324,141.873
2306,4/25/2012,1361.395,154.065,111.891,265.956
2307,4/26/2012,1427.093,246.672,97.57,344.242
2308,4/27/2012,1400.451,94.387,118.984,213.371
2309,4/28/2012,1176.568,120.519,139.732,260.251
2310,4/29/2012,1029.079,146.995,85.825,232.82
2311,4/30/2012,1149.575,107.085,132.319,239.404
2312,5/1/2012,987.135,97.453,145.855,243.308
2313,5/2/2012,1342.821,87.211,142.476,229.687
2314,5/3/2012,1388.235,40.688,118.947,159.635
2315,5/4/2012,1358.086,62.373,140.705,203.078
2316,5/5/2012,1131.952,51.582,70.418,122
2317,5/6/2012,1044.236,29.245,65.151,94.396
2318,5/7/2012,1359.119,16.205,94.13,110.335
2319,5/8/2012,1354.063,84.137,143.577,227.714
2320,5/9/2012,1375.723,97.102,97.601,194.703
2321,5/10/2012,1377.249,162.854,135.201,298.055
2322,5/11/2012,1339.914,214.08,131.504,345.584
2323,5/12/2012,1086.144,234.305,92.039,326.344
2324,5/13/2012,1026.929,48.934,139.258,188.192
2325,5/14/2012,1334.738,90.154,167.271,257.425
2326,5/15/2012,1371.732,92.488,119.739,212.227
2327,5/16/2012,1331.02,218.675,103.286,321.961
2328,5/17/2012,1026.276,102.796,161.216,264.012
2329,5/18/2012,1172.391,132.916,131.215,264.131
2330,5/19/2012,1093.637,42.846,151.077,193.923
2331,5/20/2012,1020.247,76.299,155.399,231.698
2332,5/21/2012,1327.358,121.186,127.468,248.654
2333,5/22/2012,1377.557,85.312,142.533,227.845
2334,5/23/2012,1389.264,98.283,143.103,241.386
2335,5/24/2012,1369.164,144.02,167.993,312.013
2336,5/25/2012,1333.026,106.146,189.252,295.398
2337,5/26/2012,1112.973,65.694,187.619,253.313
2338,5/27/2012,960.155,23.349,138.597,161.946
2339,5/28/2012,988.853,36.311,151.315,187.626
2340,5/29/2012,1308.959,115.003,155.356,270.359
2341,5/30/2012,1360.133,55.879,131.747,187.626
2342,5/31/2012,1371.961,57.814,105.132,162.946
2343,6/1/2012,1245.228,221.362,95.347,316.709
2344,6/2/2012,1050.443,121.44,135.864,257.304
2345,6/3/2012,1004.252,44.17,63.568,107.738
2346,6/4/2012,1309.374,59.878,86.217,146.095
2347,6/5/2012,1297.404,86.301,119,205.301
2348,6/6/2012,1315.237,63.311,85.52,148.831
2349,6/7/2012,1112.364,46.993,119.729,166.722
2350,6/8/2012,1183.864,149.622,107.792,257.414
2351,6/9/2012,1051.796,206.779,132.212,338.991
2352,6/10/2012,984.376,59.018,113.54,172.558
2353,6/11/2012,1326.483,21.939,111.819,133.758
2354,6/12/2012,1343.234,36.683,103.699,140.382
2355,6/13/2012,1326.28,60.34,94.355,154.695
2356,6/14/2012,1336.51,17.666,125.229,142.895
2357,6/15/2012,1319.754,70.26,131.695,201.955
2358,6/16/2012,1104.877,107.732,130.567,238.299
2359,6/17/2012,978.189,124.855,144.327,269.182
2360,6/18/2012,1295.526,147.265,154.441,301.706
2361,6/19/2012,1359.305,23.53,137.322,160.852
2362,6/20/2012,1361.987,50.944,74.925,125.869
2363,6/21/2012,1367.348,60.363,114.209,174.572
2364,6/22/2012,1288.989,139.503,151.003,290.506
2365,6/23/2012,1074.347,119.951,154.13,274.081
2366,6/24/2012,966.313,194.586,118.912,313.498
2367,6/25/2012,1239.681,282.34,117.876,400.216
2368,6/26/2012,1280.592,173.629,133.302,306.931
2369,6/27/2012,1355.332,46.729,118.711,165.44
2370,6/28/2012,1352.232,44.803,148.484,193.287
2371,6/29/2012,1328.236,62.862,143.348,206.21
2372,6/30/2012,1109.917,41.056,161.58,202.636
2373,7/1/2012,980.695,86.751,90.8,177.551
2374,7/2/2012,1305.601,29.88,85.774,115.654
2375,7/3/2012,1351.059,13.989,93.205,107.194
2376,7/4/2012,1357.488,32.237,144.079,176.316
2377,7/5/2012,1358.012,60.654,128.246,188.9
2378,7/6/2012,1320.339,37.26,113.291,150.551
2379,7/7/2012,1088.072,21.722,120.097,141.819
2380,7/8/2012,979.263,102.489,129.69,232.179
2381,7/9/2012,1277.879,184.585,132.026,316.611
2382,7/10/2012,1335.8,63.672,138.975,202.647
2383,7/11/2012,1308.424,119.022,114.564,233.586
2384,7/12/2012,1270.422,158.374,115.136,273.51
2385,7/13/2012,1279.65,80.134,80.366,160.5
2386,7/14/2012,1044.088,154.526,111.911,266.437
2387,7/15/2012,963.849,81.986,113.272,195.258
2388,7/16/2012,1244.002,167.532,116.698,284.23
2389,7/17/2012,1283.296,147.874,93.429,241.303
2390,7/18/2012,1311.236,138.815,124.825,263.64
2391,7/19/2012,1260.459,255.453,105.139,360.592
2392,7/20/2012,1254.104,114.903,88.115,203.018
2393,7/21/2012,1036.902,78.814,99.942,178.756
2394,7/22/2012,955.195,29.08,142.052,171.132
2395,7/23/2012,1264.464,61.45,183.983,245.433
2396,7/24/2012,1298.041,53.431,175.347,228.778
2397,7/25/2012,1315.315,25.314,137.746,163.06
2398,7/26/2012,1324.677,30.718,157.008,187.726
2399,7/27/2012,1315.591,48.153,159.008,207.161
2400,7/28/2012,1068.831,66.337,89.817,156.154
2401,7/29/2012,946.804,66.075,99.148,165.223
2402,7/30/2012,1226.413,85.451,134.721,220.172
2403,7/31/2012,1275.594,37.241,128.371,165.612
2404,8/1/2012,1281.36,54.994,170.637,225.631
2405,8/2/2012,1273.384,76.201,134.865,211.066
2406,8/3/2012,1252.979,27.344,125.599,152.943
2407,8/4/2012,1052.731,23.475,130.924,154.399
2408,8/5/2012,970.34,19.899,115.923,135.822
2409,8/6/2012,1218.308,120.776,86.424,207.2
2410,8/7/2012,1195.361,186.065,97.645,283.71
2411,8/8/2012,1232.55,73.492,128.004,201.496
2412,8/9/2012,1251.813,45.277,125.946,171.223
2413,8/10/2012,1220.577,47.461,122.653,170.114
2414,8/11/2012,1027.19,34.149,133.25,167.399
2415,8/12/2012,949.652,85.684,164.407,250.091
2416,8/13/2012,1234.586,96.343,158.279,254.622
2417,8/14/2012,1269.779,64.136,153.658,217.794
2418,8/15/2012,1255.451,92.333,150.382,242.715
2419,8/16/2012,1287.796,34.536,85.779,120.315
2420,8/17/2012,1266.992,20.892,149.786,170.678
2421,8/18/2012,1070.076,68.438,161.008,229.446
2422,8/19/2012,992.062,57.993,158.447,216.44
2423,8/20/2012,1322.886,66.484,136.485,202.969
2424,8/21/2012,1367.368,20.659,127.859,148.518
2425,8/22/2012,1314.675,143.3,128.809,272.109
2426,8/23/2012,1314.028,61.385,144.194,205.579
2427,8/24/2012,1306.214,30.648,63.245,93.893
2428,8/25/2012,1072.07,115.102,103.898,219
2429,8/26/2012,927.762,227.026,93.021,320.047
2430,8/27/2012,1264.911,70.863,144.41,215.273
2431,8/28/2012,1309.94,68.393,115.037,183.43
2432,8/29/2012,1330.271,37.135,115.197,152.332
2433,8/30/2012,1323.241,33.321,61.561,94.882
2434,8/31/2012,1306.101,67.109,51.478,118.587
2435,9/1/2012,1103.823,38.744,73.055,111.799
2436,9/2/2012,1020.169,35.317,94.999,130.316
2437,9/3/2012,1345.341,19.479,89.052,108.531
2438,9/4/2012,1370.644,33.386,126.598,159.984
2439,9/5/2012,1361.157,64.503,84.097,148.6
2440,9/6/2012,1350.542,87.273,113.908,201.181
2441,9/7/2012,1310.044,139.231,128.135,267.366
2442,9/8/2012,1109.45,56.865,129.656,186.521
2443,9/9/2012,1011.163,61.961,144.815,206.776
2444,9/10/2012,1351.87,80.469,129.845,210.314
2445,9/11/2012,1380.72,106.166,90.839,197.005
2446,9/12/2012,1367.123,59.783,50.344,110.127
2447,9/13/2012,1366.306,31.514,93.104,124.618
2448,9/14/2012,1294.812,259.902,114.898,374.8
2449,9/15/2012,1089.12,123.985,67.424,191.409
2450,9/16/2012,1010.707,75.964,138.039,214.003
2451,9/17/2012,1353.3,70.962,108.937,179.899
2452,9/18/2012,1376.469,108.252,111.491,219.743
2453,9/19/2012,1354.591,119.158,88.154,207.312
2454,9/20/2012,1368.341,91.06,119.599,210.659
2455,9/21/2012,1341.184,83.411,108.905,192.316
2456,9/22/2012,1079.106,152.547,68.222,220.769
2457,9/23/2012,1031.124,73.522,92.53,166.052
2458,9/24/2012,1336.021,260.9,52.526,313.426
2459,9/25/2012,1361.29,161.211,80.053,241.264
2460,9/26/2012,1383.048,80.452,69.451,149.903
2461,9/27/2012,1349.666,148.215,69.788,218.003
2462,9/28/2012,1330.229,135.964,99.015,234.979
2463,9/29/2012,1104.096,151.127,62.093,213.22
2464,9/30/2012,1011.473,112.1,96.39,208.49
2465,10/1/2012,1336.346,84.262,67.678,151.94
2466,10/2/2012,1341.518,92.795,93.685,186.48
2467,10/3/2012,1050.358,193.172,80.507,273.679
2468,10/4/2012,1295.24,201.346,32.022,233.368
2469,10/5/2012,1301.788,294.49,49.942,344.432
2470,10/6/2012,1113.446,154.938,66.6,221.538
2471,10/7/2012,1027.417,171.56,61.118,232.678
2472,10/8/2012,1375.652,92.568,91.612,184.18
2473,10/9/2012,1361.404,157.111,55.154,212.265
2474,10/10/2012,1384.403,65.638,58.662,124.3
2475,10/11/2012,1397.344,57.024,79.517,136.541
2476,10/12/2012,1372.991,176.347,37.393,213.74
2477,10/13/2012,1121.499,156.457,82.872,239.329
2478,10/14/2012,1047.719,126.81,61.109,187.919
2479,10/15/2012,1380.24,137.071,25.597,162.668
2480,10/16/2012,1413.963,201.362,84.46,285.822
2481,10/17/2012,1388.308,167.088,74.323,241.411
2482,10/18/2012,1381.724,155.672,83.526,239.198
2483,10/19/2012,1375.547,90.76,93.02,183.78
2484,10/20/2012,1168.811,45.203,76.978,122.181
2485,10/21/2012,1060.869,55.262,66.725,121.987
2486,10/22/2012,1405.445,46.393,40.382,86.775
2487,10/23/2012,1441.192,22.802,21.399,44.201
2488,10/24/2012,1448.872,6.511,24.754,31.265
2489,10/25/2012,1403.636,132.831,33.74,166.571
2490,10/26/2012,1404.185,60.856,33.863,94.719
2491,10/27/2012,1164.625,106.14,23.867,130.007
2492,10/28/2012,1099.838,58.526,42.338,100.864
2493,10/29/2012,1424.552,197.507,38.387,235.894
2494,10/30/2012,1435.027,85.701,28.748,114.449
2495,10/31/2012,1355.282,139.938,78.264,218.202
2496,11/1/2012,1203.44,210.011,39.264,249.275
2497,11/2/2012,1279.542,265.631,53.529,319.16
2498,11/3/2012,1159.109,177.733,40.342,218.075
2499,11/4/2012,1083.503,134.767,39.01,173.777
2500,11/5/2012,1395.877,169.791,30.928,200.719
2501,11/6/2012,1413.766,237.431,41.647,279.078
2502,11/7/2012,1396.033,350.668,12.582,363.25
2503,11/8/2012,1433.24,265.225,28.366,293.591
2504,11/9/2012,1440.597,93.936,46.927,140.863
2505,11/10/2012,1199.434,124.796,14.87,139.666
2506,11/11/2012,1092.889,103.796,12.474,116.27
2507,11/12/2012,1438.307,86.022,22.594,108.616
2508,11/13/2012,1473.801,66.407,49.625,116.032
2509,11/14/2012,1476.42,38.975,37.485,76.46
2510,11/15/2012,1502.454,9.939,23.553,33.492
2511,11/16/2012,1477.412,17.42,18.569,35.989
2512,11/17/2012,1222.197,70.995,30.54,101.535
2513,11/18/2012,1129.849,26.863,22.562,49.425
2514,11/19/2012,1455.709,57.051,31.021,88.072
2515,11/20/2012,1489.107,68.824,16.956,85.78
2516,11/21/2012,1470.526,138.909,24.365,163.274
2517,11/22/2012,1459.517,163.918,30.971,194.889
2518,11/23/2012,1437.137,151.645,22.02,173.665
2519,11/24/2012,1231.409,46.389,26.24,72.629
2520,11/25/2012,1079.007,361.542,30.175,391.717
2521,11/26/2012,1428.538,136.14,17.684,153.824
2522,11/27/2012,1485.639,41.651,10.596,52.247
2523,11/28/2012,1497.182,35.352,6.598,41.95
2524,11/29/2012,1451.572,173.696,4.901,178.597
2525,11/30/2012,1451.958,61.722,16.812,78.534
2526,12/1/2012,1243.897,97.66,18.084,115.744
2527,12/2/2012,1151.585,63.02,8.789,71.809
2528,12/3/2012,1484.956,142.974,13.421,156.395
2529,12/4/2012,1469.941,257.595,9.724,267.319
2530,12/5/2012,1507.404,111.197,15.454,126.651
2531,12/6/2012,1502.183,170.551,13.026,183.577
2532,12/7/2012,1519.663,124.988,12.946,137.934
2533,12/8/2012,1301.548,42.738,15.514,58.252
2534,12/9/2012,1156.396,302.536,5.943,308.479
2535,12/10/2012,1515.692,198.226,4.487,202.713
2536,12/11/2012,1520.748,135.903,5.715,141.618
2537,12/12/2012,1566.704,44.771,7.319,52.09
2538,12/13/2012,1554.672,71.046,7.62,78.666
2539,12/14/2012,1468.353,222.317,6.415,228.732
2540,12/15/2012,1220.238,207.756,10.427,218.183
2541,12/16/2012,1132.311,116.814,13.838,130.652
2542,12/17/2012,1441.662,46.772,12.489,59.261
2543,12/18/2012,1460.691,21.142,11.398,32.54
2544,12/19/2012,1441.022,18.254,11.011,29.265
2545,12/20/2012,1380.22,188.807,17.17,205.977
2546,12/21/2012,1317.366,148.144,6.018,154.162
2547,12/22/2012,1136.842,116.165,10.184,126.349
2548,12/23/2012,1031.437,256.785,4.071,260.856
2549,12/24/2012,990.706,239.102,26.68,265.782
2550,12/25/2012,899.827,309.542,22.342,331.884
2551,12/26/2012,909.618,331.664,17.098,348.762
2552,12/27/2012,1068.617,302.195,13.111,315.306
2553,12/28/2012,1109.424,152.562,24.007,176.569
2554,12/29/2012,1014.55,294.502,38.122,332.624
2555,12/30/2012,936.786,412.921,27.255,440.176
2556,12/31/2012,969.81,446.492,25.097,471.589
2557,1/1/2013,906.91,262.438,14.218,276.656
2558,1/2/2013,1160.174,224.867,26.01,250.877
2559,1/3/2013,1199.565,387.143,6.058,393.201
2560,1/4/2013,1198.952,342.443,4.976,347.419
2561,1/5/2013,1108.271,140.41,4.97,145.38
2562,1/6/2013,1035.316,154.668,4.634,159.302
2563,1/7/2013,1364.084,30.297,13.157,43.454
2564,1/8/2013,1397.75,75.277,9.969,85.246
2565,1/9/2013,1408.435,119.894,10.947,130.841
2566,1/10/2013,1388.447,165.976,9.919,175.895
2567,1/11/2013,1390.838,63.7,21.582,85.282
2568,1/12/2013,1192.418,33.461,20.777,54.238
2569,1/13/2013,1112.38,40.547,14.552,55.099
2570,1/14/2013,1441.257,35.342,6.421,41.763
2571,1/15/2013,1476.054,33.946,15.377,49.323
2572,1/16/2013,1480.289,18.155,4.583,22.738
2573,1/17/2013,1471.693,49.389,1.974,51.363
2574,1/18/2013,1451.346,100.481,1.968,102.449
2575,1/19/2013,1236.529,160.448,3.311,163.759
2576,1/20/2013,1162.583,185.719,4.096,189.815
2577,1/21/2013,1437.83,205.819,2.483,208.302
2578,1/22/2013,1485.679,68.172,3.581,71.753
2579,1/23/2013,1504.134,21.945,12.356,34.301
2580,1/24/2013,1510.717,22.474,5.79,28.264
2581,1/25/2013,1492.223,45.723,8.451,54.174
2582,1/26/2013,1246.039,167.507,13.496,181.003
2583,1/27/2013,1140.584,237.773,10.153,247.926
2584,1/28/2013,1410.84,225.44,21.711,247.151
2585,1/29/2013,1411.595,381.577,10.387,391.964
2586,1/30/2013,1377.521,481.636,18.132,499.768
2587,1/31/2013,1356.59,535.456,41.139,576.595
2588,2/1/2013,1379.097,214.528,12.716,227.244
2589,2/2/2013,1188.274,176.115,21.702,197.817
2590,2/3/2013,1109.639,251.234,19.923,271.157
2591,2/4/2013,1376.753,370.033,12.065,382.098
2592,2/5/2013,1400.332,295.974,28.417,324.391
2593,2/6/2013,1451.449,100.776,31.005,131.781
2594,2/7/2013,1457.147,53.56,18.073,71.633
2595,2/8/2013,1433.098,31.622,14.591,46.213
2596,2/9/2013,1227.672,14.191,17.025,31.216
2597,2/10/2013,1130.246,80.717,43.27,123.987
2598,2/11/2013,1376.736,228.319,42.28,270.599
2599,2/12/2013,1439.26,69.858,16.312,86.17
2600,2/13/2013,1480.401,14.674,23.397,38.071
2601,2/14/2013,1481.417,119.019,41.343,160.362
2602,2/15/2013,1448.322,33.536,19.482,53.018
2603,2/16/2013,1216.025,6.593,16.205,22.798
2604,2/17/2013,1127.834,7.142,21.564,28.706
2605,2/18/2013,1406.563,29.527,34.831,64.358
2606,2/19/2013,1399.59,154.24,19.467,173.707
2607,2/20/2013,1416.314,118.615,27.429,146.044
2608,2/21/2013,1454.188,87.146,36.575,123.721
2609,2/22/2013,1416.7,133.815,30.355,164.17
2610,2/23/2013,1216.535,228.057,13.407,241.464
2611,2/24/2013,1126.914,131.605,11.171,142.776
2612,2/25/2013,1420.191,112.073,15.785,127.858
2613,2/26/2013,1450.488,57.125,15.729,72.854
2614,2/27/2013,1461.837,14.293,21.571,35.864
2615,2/28/2013,1421.426,55.735,24.174,79.909
2616,3/1/2013,1372.02,93.148,27.875,121.023
2617,3/2/2013,1143.686,111.234,84.945,196.179
2618,3/3/2013,1062.452,113.621,82.995,196.616
2619,3/4/2013,1364.964,82.067,130.413,212.48
2620,3/5/2013,1359.027,84.992,132.054,217.046
2621,3/6/2013,1365.104,57.594,111.856,169.45
2622,3/7/2013,1359.518,224.2,72.133,296.333
2623,3/8/2013,1343.251,265.687,80.983,346.67
2624,3/9/2013,1160.281,197.591,49.142,246.733
2625,3/10/2013,1070.617,187.672,47.758,235.43
2626,3/11/2013,1394.744,116.369,27.851,144.22
2627,3/12/2013,1428.073,58.433,37.771,96.204
2628,3/13/2013,1425.143,21.146,33.989,55.135
2629,3/14/2013,1420.149,28.595,62.718,91.313
2630,3/15/2013,1406.081,47.822,95.516,143.338
2631,3/16/2013,1192.547,226.415,124.196,350.611
2632,3/17/2013,1048.639,355.557,71.098,426.655
2633,3/18/2013,1336.399,217.252,41.638,258.89
2634,3/19/2013,1391.853,102.054,53.366,155.42
2635,3/20/2013,1411.346,73.405,53.404,126.809
2636,3/21/2013,1407.382,40.815,51.012,91.827
2637,3/22/2013,1383.17,208.389,105.826,314.215
2638,3/23/2013,1200.663,413.845,83.618,497.463
2639,3/24/2013,1105.345,369.604,111.143,480.747
2640,3/25/2013,1340.939,362.866,78.732,441.598
2641,3/26/2013,1357.46,238.241,81.603,319.844
2642,3/27/2013,1360.931,190.15,91.094,281.244
2643,3/28/2013,1343.532,95.495,74.997,170.492
2644,3/29/2013,1080.715,37.969,64.355,102.324
2645,3/30/2013,1092.932,20.545,,
2646,3/31/2013,1002.856,39.624,,
2647,4/1/2013,1034.891,63.454,128.002,191.456
2648,4/2/2013,1345.605,122.047,107.823,229.87
2649,4/3/2013,1392.167,170.664,75.938,246.602
2650,4/4/2013,1413.628,133.071,104.692,237.763
2651,4/5/2013,1407.873,76.265,35.106,111.371
2652,4/6/2013,1189.98,38.77,51.115,89.885
2653,4/7/2013,1065.085,42.472,113.686,156.158
2654,4/8/2013,1361.105,96.848,124.439,221.287
2655,4/9/2013,1376.079,164.401,90.156,254.557
2656,4/10/2013,1386.803,85.189,74.005,159.194
2657,4/11/2013,1370.114,107.345,57.516,164.861
2658,4/12/2013,1330.657,135.663,91.288,226.951
2659,4/13/2013,1099.128,195.974,105.89,301.864
2660,4/14/2013,1026.336,110.457,132.771,243.228
2661,4/15/2013,1295.701,117.817,166.529,284.346
2662,4/16/2013,1347.112,92.473,120.058,212.531
2663,4/17/2013,1352.204,83.615,140.564,224.179
2664,4/18/2013,1319.849,324.587,144.654,469.241
2665,4/19/2013,1300.419,157.986,75.407,233.393
2666,4/20/2013,1105.738,86.463,89.739,176.202
2667,4/21/2013,1008.826,73.87,116.257,190.127
2668,4/22/2013,1312.209,46.955,95.569,142.524
2669,4/23/2013,1305.94,194.195,125.845,320.04
2670,4/24/2013,1330.709,100.646,180.642,281.288
2671,4/25/2013,1338.207,39.618,165.115,204.733
2672,4/26/2013,1309.994,96.918,114.018,210.936
2673,4/27/2013,1106.43,81.658,62.057,143.715
2674,4/28/2013,1021.551,36.764,93.4,130.164
2675,4/29/2013,1299.276,170.675,87.743,258.418
2676,4/30/2013,1317.183,76.782,93.325,170.107
2677,5/1/2013,1004.86,57.722,134.309,192.031
2678,5/2/2013,1280.019,72.055,96.999,169.054
2679,5/3/2013,1296.473,36.11,106.336,142.446
2680,5/4/2013,1106.577,62.087,131.373,193.46
2681,5/5/2013,1005.52,40.282,181.631,221.913
2682,5/6/2013,1299.818,63.526,157.684,221.21
2683,5/7/2013,1333.693,78.471,89.723,168.194
2684,5/8/2013,1326.54,63.391,161.455,224.846
2685,5/9/2013,1029.826,59.117,127.245,186.362
2686,5/10/2013,1183.877,123.713,96.005,219.718
2687,5/11/2013,1094.466,75.962,94.88,170.842
2688,5/12/2013,999.825,99.495,117.662,217.157
2689,5/13/2013,1294.342,148.164,81.794,229.958
2690,5/14/2013,1312.383,100.217,140.774,240.991
2691,5/15/2013,1300.191,145.053,158.605,303.658
2692,5/16/2013,1305.024,104.93,114.32,219.25
2693,5/17/2013,1284.766,78.771,100.436,179.207
2694,5/18/2013,1078.711,78.889,128.971,207.86
2695,5/19/2013,939.305,46.538,130.014,176.552
2696,5/20/2013,952.727,80.383,110.032,190.415
2697,5/21/2013,1278.721,73.061,114.522,187.583
2698,5/22/2013,1303.334,284.96,62.261,347.221
2699,5/23/2013,1326.926,57.184,115.916,173.1
2700,5/24/2013,1297.862,31.673,111.633,143.306
2701,5/25/2013,1076.837,117.78,104.253,222.033
2702,5/26/2013,1018.874,216.622,47.51,264.132
2703,5/27/2013,1312.264,64.874,101.03,165.904
2704,5/28/2013,1305.03,45.633,167.721,213.354
2705,5/29/2013,1314.747,47.246,73.389,120.635
2706,5/30/2013,1098.099,80.091,104.485,184.576
2707,5/31/2013,1194.177,217.785,69.227,287.012
2708,6/1/2013,1031.124,232.191,51.37,283.561
2709,6/2/2013,902.859,335.581,102.566,438.147
2710,6/3/2013,1214.141,199.18,113.787,312.967
2711,6/4/2013,1265.2,85.863,160.435,246.298
2712,6/5/2013,1277.493,41.861,198.15,240.011
2713,6/6/2013,1274.375,36.6,199.384,235.984
2714,6/7/2013,1262.887,29.938,185.424,215.362
2715,6/8/2013,1065.044,45.098,184.056,229.154
2716,6/9/2013,971.738,44.83,135.025,179.855
2717,6/10/2013,1258.977,34.973,105.381,140.354
2718,6/11/2013,1287.7,17.138,152.641,169.779
2719,6/12/2013,1298.307,73.27,154.902,228.172
2720,6/13/2013,1289.905,165.61,161.247,326.857
2721,6/14/2013,1235.415,128.079,145.845,273.924
2722,6/15/2013,1045.69,174.478,166.466,340.944
2723,6/16/2013,947.157,131.536,180.661,312.197
2724,6/17/2013,1296.348,45.483,195.625,241.108
2725,6/18/2013,1328.223,42.101,193.541,235.642
2726,6/19/2013,1332.107,89.852,183.087,272.939
2727,6/20/2013,1323.408,72.514,156.109,228.623
2728,6/21/2013,1241.676,213.912,150.829,364.741
2729,6/22/2013,1065.222,156.131,140.864,296.995
2730,6/23/2013,959.418,174.394,126.817,301.211
2731,6/24/2013,1263.825,75.421,105.581,181.002
2732,6/25/2013,1255.952,153.237,78.616,231.853
2733,6/26/2013,1237.281,207.452,119.949,327.401
2734,6/27/2013,1280.278,69.322,110.938,180.26
2735,6/28/2013,1264.697,72.379,121.132,193.511
2736,6/29/2013,1037.834,164.649,87.244,251.893
2737,6/30/2013,945.689,102.721,145.669,248.39
2738,7/1/2013,1249.752,88.984,184.643,273.627
2739,7/2/2013,1285.662,33.794,188.047,221.841
2740,7/3/2013,1292.684,72.237,94.737,166.974
2741,7/4/2013,1303.686,26.835,118.355,145.19
2742,7/5/2013,1268.937,30.267,132.874,163.141
2743,7/6/2013,1063.859,32.562,188.458,221.02
2744,7/7/2013,969.737,38.897,197.394,236.291
2745,7/8/2013,1280.343,42.784,201.135,243.919
2746,7/9/2013,1305.309,31.469,195.691,227.16
2747,7/10/2013,1278.179,118.641,174.394,293.035
2748,7/11/2013,1273.06,78.988,146.185,225.173
2749,7/12/2013,1254.568,34.973,170.644,205.617
2750,7/13/2013,1044.867,51.897,181.094,232.991
2751,7/14/2013,952.337,75.881,158.661,234.542
2752,7/15/2013,1248.738,38.36,187.018,225.378
2753,7/16/2013,1285.767,20.636,196.037,216.673
2754,7/17/2013,1295.885,29.274,184.941,214.215
2755,7/18/2013,1296.646,54.61,185.537,240.147
